,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
636,Samueli Academy,1,1,19.0,6.0,80051,10178,0.05763102322902668,0.23486273756959108,0.20291802649260895,0.07371856402380496
637,Santa Ana High,1,0,73.0,31.0,53710,13320,0.0779772553028367,0.2679210324559162,0.12349859442882699,0.029293381037567085
638,Segerstrom High,1,0,71.0,44.0,76136,20324,0.0699523893493211,0.2785399400458473,0.19222359372244754,0.050802327631810966
639,Valley High,1,0,53.0,37.0,76136,20324,0.0699523893493211,0.2785399400458473,0.19222359372244754,0.050802327631810966
640,Santa Barbara Senior High,1,0,26.0,12.0,84853,8194,0.02040402675494899,0.15769204783460578,0.31930274981420176,0.19843253834200392
641,Adrian Wilcox High,1,0,51.0,35.0,150094,21613,0.008669198041996432,0.12001921405370786,0.3642206871311588,0.3587309575003431
642,Santa Clara High,1,0,76.0,55.0,150094,21613,0.008669198041996432,0.12001921405370786,0.3642206871311588,0.3587309575003431
643,Academy of the Canyons,1,0,19.0,13.0,95640,11312,0.004876621476640983,0.1528333170779284,0.40168731103091776,0.16112357358821808
644,Golden Valley High,1,0,21.0,12.0,74986,10804,0.028381104282966647,0.24867476661819204,0.26818970774499223,0.09959187502931932
645,Harbor High,1,0,9.0,5.0,88204,15250,0.013390073003411718,0.17146630470670238,0.3600645658314685,0.19443119703584139
646,Santa Cruz High,1,0,9.0,7.0,87159,19030,0.0063657220409086505,0.12825152680389051,0.354864768798268,0.26164086987430124
647,Santa Fe High,1,0,55.0,33.0,71318,4893,0.04632152588555858,0.3066713544871231,0.24637426386569394,0.059154434385163046
648,Ernest Righetti High,1,0,17.0,10.0,93200,15584,0.011108866895576651,0.23395946946744767,0.31071164074597724,0.0956372450010099
649,Santa Maria High,1,0,36.0,19.0,68954,11560,0.04481063891298063,0.2354107297732623,0.1953496055837773,0.048692850947837936
650,Santa Monica High,1,0,86.0,47.0,96352,14074,0.01177379761796527,0.08850804618601692,0.46104191290117286,0.28479861805618695
651,Santa Paula High,1,0,36.0,9.0,63573,9953,0.0322332339074377,0.26416819012797077,0.17362647936110845,0.05792360242470894
652,Maria Carrillo High,1,0,17.0,13.0,77849,12031,0.013282086211929552,0.155930719081444,0.37452563977814535,0.20419383088449936
653,Piner High,1,0,10.0,7.0,79990,15871,0.0261998978810314,0.23707556803676283,0.27473193770742915,0.08061016083737554
654,Santa Rosa High,1,0,8.0,4.0,80164,13817,0.03393132857878097,0.22921108742004265,0.2808984633482832,0.1074553341666054
655,Santa Ynez Valley Union High,1,0,5.0,3.0,98968,2318,0.007284315957204644,0.23082176189392214,0.3227862508536308,0.12223992715684043
656,Santana High,1,0,7.0,5.0,85751,19360,0.01309267511140039,0.2715666149301557,0.28716266960396536,0.08761828468432384
657,Prospect High,1,0,42.0,28.0,201279,11187,0.005998322147651006,0.06421979865771812,0.39693791946308726,0.4323825503355705
658,Saratoga High,1,0,121.0,72.0,201279,11187,0.005998322147651006,0.06421979865771812,0.39693791946308726,0.4323825503355705
659,Saugus High,1,0,27.0,19.0,113028,11811,0.010895310279488394,0.20768198326227696,0.3565845570819517,0.12383546502447497
660,Selma High,1,0,9.0,6.0,43894,8929,0.052659659606253004,0.3062476657952302,0.1630475377474257,0.03387931494424585
661,Ponderosa High,1,0,6.0,4.0,87974,11227,0.006271843730550103,0.21831761382678222,0.3223057404126969,0.1254847512807009
662,California Virtual Academy at Fresno,1,1,6.0,4.0,100497,24441,0.010850238422371292,0.21488321344863817,0.3611694819364746,0.11139174007920472
663,Royal High,1,0,29.0,26.0,100497,24441,0.010850238422371292,0.21488321344863817,0.3611694819364746,0.11139174007920472
664,Santa Susana High,1,0,32.0,31.0,96654,19371,0.013033347895733217,0.2546721032959565,0.33182855201203826,0.100067957866123
665,Simi Valley High,1,0,35.0,30.0,96654,19371,0.013033347895733217,0.2546721032959565,0.33182855201203826,0.100067957866123
666,Soledad High,1,0,15.0,8.0,65108,4147,0.030413486729695866,0.30954550632190453,0.10075179405399248,0.024148536279758513
667,South El Monte High,1,0,42.0,29.0,57500,10868,0.09108057127458906,0.3251145243869577,0.1182632713554298,0.023477499326327134
668,International Studies Learning Center at Legacy High School Complex,1,0,17.0,9.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
669,South East High,1,0,55.0,32.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
670,South Gate Senior High,1,0,54.0,30.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
671,South Pasadena Senior High,1,0,71.0,50.0,109927,9671,0.007581956035564283,0.06878306878306878,0.42415316642120765,0.35629738722522225
672,El Camino High,1,0,22.0,11.0,106352,21551,0.0323695035744239,0.23245736650824714,0.353448620152562,0.10972882303606374
673,South San Francisco High,1,0,21.0,13.0,106352,21551,0.0323695035744239,0.23245736650824714,0.353448620152562,0.10972882303606374
674,Monte Vista High,1,0,18.0,9.0,71396,19098,0.02282877232991258,0.25258931965032305,0.29256936526035726,0.0733086278981376
675,Steele Canyon High,1,1,45.0,26.0,84266,3387,0.03276315789473684,0.2727631578947368,0.2798684210526316,0.09210526315789473
676,Aspire Benjamin Holt College Preparatory Academy,1,1,17.0,10.0,97775,7411,0.054229213981055784,0.23752284938791338,0.2802858250706254,0.1147177754389852
677,Cesar Chavez High,1,0,10.0,7.0,97775,7411,0.054229213981055784,0.23752284938791338,0.2802858250706254,0.1147177754389852
678,Edison High,1,0,5.0,3.0,53830,17384,0.062267756662066034,0.3794988852319779,0.15351948189829068,0.02747106911561737
679,Middle College High,1,0,7.0,6.0,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
680,Alliance Marine - Innovation and Technology 6-12 Complex,1,1,7.0,,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
681,John H. Francis Polytechnic,1,0,64.0,37.0,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
682,Sun Valley Magnet,1,0,17.0,10.0,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
683,Fremont High,1,0,79.0,56.0,168228,19605,0.00459097444693893,0.09444290290845798,0.3895265242287415,0.39888504906288624
684,Summit Public School: Denali,1,1,10.0,8.0,130164,8351,0.029125126022179905,0.1746387364176095,0.3299540719166573,0.25658115828385797
685,Sylmar Biotech Health and Engineering Magnet,1,0,45.0,20.0,79572,24833,0.05395949025776009,0.3039675151670786,0.20686611241292974,0.052627355310884985
686,Tehachapi High,1,0,6.0,4.0,65401,12247,0.007632386497757495,0.28920450074750176,0.24773782358958218,0.06330159729325675
687,Chaparral High,1,0,81.0,50.0,89574,13081,0.016183362624487406,0.2168643819566491,0.31766256590509667,0.12082601054481547
688,Great Oak High,1,0,139.0,113.0,108412,24962,0.008350846145337905,0.19555358920473398,0.3565977214909855,0.12771448586070863
689,River Springs Charter,1,1,18.0,13.0,63938,1854,0.018935978358881875,0.22843402464682896,0.33393447550345656,0.1003907424105801
690,Temecula Valley High,1,0,96.0,66.0,108412,24962,0.008350846145337905,0.19555358920473398,0.3565977214909855,0.12771448586070863
691,Temple City High,1,0,126.0,95.0,83029,11184,0.03950597417226536,0.23466226817395502,0.36689866033712837,0.12990304541980127
692,Templeton High,1,0,4.0,4.0,99989,3571,0.0025787965616045844,0.19183381088825216,0.34627507163323784,0.14383954154727793
693,Coachella Valley High,1,0,56.0,33.0,26132,5694,0.05203597049610993,0.28382338082247144,0.060927553804183084,0.012630089926240274
694,Desert Mirage High,1,0,59.0,37.0,26132,5694,0.05203597049610993,0.28382338082247144,0.060927553804183084,0.012630089926240274
695,Thousand Oaks High,1,0,21.0,14.0,94149,15290,0.005131817267055746,0.1682095659757161,0.4047091970215335,0.16626417119474074
696,North High,1,0,46.0,32.0,92636,11413,0.018817089338408245,0.20241200872428688,0.4181242783218578,0.11491254330068854
697,South High,1,0,77.0,57.0,95113,13838,0.006673909669408661,0.14333385069067206,0.443388173211237,0.20134254229396245
698,Torrance High,1,0,49.0,41.0,75388,14140,0.01979783896828163,0.23370512373649355,0.3324851864761241,0.10296270477518299
699,West High,1,0,91.0,65.0,97688,16577,0.010855605161763806,0.17607485780686197,0.4307076019815302,0.20359611032964345
700,John C. Kimball High,1,0,24.0,16.0,119614,8861,0.03321355734680004,0.2236088181023599,0.3010585607458483,0.07089443527240943
701,Merrill F. West High,1,0,25.0,16.0,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
702,Tracy High,1,0,15.0,11.0,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
703,Tahoe Truckee High,1,0,12.0,8.0,100205,6975,0.002208968411751712,0.10603048376408217,0.4759590604521022,0.17450850452838523
704,Verdugo Hills Senior High,1,0,24.0,17.0,66453,10079,0.049000197980597904,0.2594535735497921,0.27534151653137995,0.10676103741833301
705,Mission Oak High,1,0,6.0,5.0,55269,21459,0.035200853354020706,0.35404494654415863,0.15745836262697277,0.03076438216684041
706,Tulare Western High,1,0,12.0,8.0,55269,21459,0.035200853354020706,0.35404494654415863,0.15745836262697277,0.03076438216684041
707,Turlock High,1,0,14.0,8.0,48137,15269,0.03268258988621078,0.33107936161704293,0.15865052532082743,0.05653106481986404
708,Tustin High,1,0,73.0,45.0,75626,18873,0.045048927647923745,0.2393905592455509,0.31719312477817774,0.11608274603255082
709,Twentynine Palms High,1,0,9.0,7.0,41322,9092,0.01401145688187026,0.2652113330236879,0.24949682613407648,0.06386437529029261
710,James Logan High,1,0,101.0,69.0,120772,21723,0.03289867425959847,0.25120150891383597,0.32844266308783254,0.14633925170931644
711,Upland High,1,0,59.0,45.0,65542,18826,0.018026565464895637,0.2840718830226588,0.2635617814488224,0.09557428284406742
712,Valencia High,1,0,36.0,23.0,95640,11312,0.004876621476640983,0.1528333170779284,0.40168731103091776,0.16112357358821808
713,West Ranch High,1,0,54.0,43.0,134115,6624,0.004017013232514178,0.1260239445494644,0.4560491493383743,0.23030875866414618
714,Jesse M. Bethel High,1,0,9.0,4.0,91380,18612,0.021200974300342994,0.24056767907739723,0.34677138738380475,0.07928617587115375
715,Magnolia Science Academy 2,1,1,10.0,7.0,61880,18685,0.038859257646674646,0.2467073037988462,0.2684771960378796,0.08909328398824426
716,Ulysses S. Grant Senior High,1,0,29.0,17.0,57493,14772,0.03411558669001751,0.22003502626970228,0.3396847635726795,0.11103327495621716
717,Van Nuys Senior High,1,0,79.0,45.0,61914,9559,0.0364029349866333,0.1788862977077527,0.3184119219612081,0.09453387179341334
718,Animo Venice Charter High,1,1,41.0,15.0,99496,14420,0.00976468000879701,0.10393666153507808,0.4441609852650099,0.2720035188036068
719,Foothill Technology High,1,0,16.0,11.0,81501,19279,0.007826134380453752,0.19071771378708552,0.34170484293193715,0.15485929319371727
720,Cobalt Institute of Math and Science Academy,1,0,54.0,25.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
721,Excelsior Charter,1,1,16.0,13.0,48495,14241,0.020159551530832254,0.29739830386660915,0.18736524363949977,0.05091993675434814
722,Silverado High,1,0,64.0,37.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
723,University Preparatory,1,0,87.0,65.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
724,Victor Valley High,1,0,45.0,34.0,48495,14241,0.020159551530832254,0.29739830386660915,0.18736524363949977,0.05091993675434814
725,Villa Park High,1,0,46.0,35.0,164919,1972,0.005283712382265104,0.13944406156673558,0.44888582586721804,0.18263266712611992
726,El Diamante High,1,0,11.0,8.0,65975,18229,0.015524285065819337,0.2656075049175367,0.2694810107429263,0.06530488727492813
727,Mt. Whitney High,1,0,6.0,3.0,65975,18229,0.015524285065819337,0.2656075049175367,0.2694810107429263,0.06530488727492813
728,Redwood High,1,0,16.0,12.0,65729,18001,0.04008397480755773,0.2598740377886634,0.22295311406578028,0.07275017494751575
729,University Preparatory High,1,1,3.0,3.0,65975,18229,0.015524285065819337,0.2656075049175367,0.2694810107429263,0.06530488727492813
730,Guajome Park Academy Charter,1,1,7.0,7.0,68551,11550,0.034486990672557685,0.3067828505972836,0.19783996072655866,0.0679103256422844
731,Rancho Buena Vista High,1,0,20.0,14.0,80584,10654,0.011084793936522975,0.19336807200378966,0.34197063003315964,0.11515869256276647
732,Vista High,1,0,27.0,19.0,77970,14603,0.03184752161734259,0.27365728900255754,0.25432346851784193,0.07949701619778346
733,Walnut High,1,0,203.0,140.0,105848,13305,0.02388704526955106,0.1735958925552564,0.4496587564961493,0.15690939828439046
734,Las Lomas High,1,0,50.0,40.0,115938,10256,0.003751685327393165,0.07778885046016765,0.43173691306641654,0.336420657717334
735,Northgate High,1,0,32.0,22.0,156280,10327,0.005026116093426628,0.06317138070365626,0.4729476692618508,0.32265694293879965
736,Wasco High,1,0,16.0,14.0,39425,6717,0.03887355052457206,0.34632799558255106,0.09342904472667035,0.012037548315847598
737,Waterford High,1,0,3.0,,59833,2988,0.03937472349211031,0.41660522046895737,0.0974782480460109,0.033918301135525734
738,Edgewood High,1,0,28.0,23.0,84505,12160,0.03349014705398559,0.35595617988617295,0.2457808336348982,0.06280225022206139
739,South Hills High,1,0,53.0,39.0,70428,5802,0.01831849995679599,0.3334485440248855,0.19001123304242634,0.07120020737924479
740,West Covina High,1,0,30.0,21.0,87147,10372,0.03144020484405826,0.29177685430046596,0.30978466188137516,0.11258027956176804
741,River City High,1,0,14.0,12.0,80916,13637,0.016593575915609813,0.22594919205088695,0.31290743155149936,0.12765200900794121
742,Westlake High,1,0,57.0,46.0,119967,13813,0.012151694261903889,0.11946106685267448,0.39634347810125187,0.2345166856345681
743,La Quinta High,1,0,153.0,110.0,67104,27169,0.06393220444596763,0.2777094075678033,0.2753259701213528,0.07728256975059586
744,Westminster High,1,0,97.0,56.0,67104,27169,0.06393220444596763,0.2777094075678033,0.2753259701213528,0.07728256975059586
745,California High,1,0,49.0,32.0,77898,11939,0.014920757634325474,0.3563587166602242,0.2332044839582528,0.06733668341708543
746,La Serna High,1,0,52.0,23.0,77482,10813,0.03456039626252392,0.31753536718075726,0.2112274381777928,0.06784494727757139
747,Pioneer High,1,0,33.0,17.0,74717,8861,0.04564315352697095,0.37225214090226894,0.1855301492010241,0.04224419528560078
748,Whittier High,1,0,21.0,8.0,76177,10836,0.02841343343973385,0.2867868542912377,0.28112215078901226,0.09324281796520253
749,Elsinore High,1,0,44.0,24.0,79895,9721,0.04040675536442234,0.3292568203198495,0.19885320073466828,0.05648882318684765
750,Dr. Richard A. Vladovic Harbor Teacher Preparation Academy,1,0,66.0,44.0,50965,14938,0.05886529018517423,0.33393480447257884,0.11663610010057386,0.017984973081701473
751,Phineas Banning Senior High,1,0,36.0,15.0,50965,14938,0.05886529018517423,0.33393480447257884,0.11663610010057386,0.017984973081701473
752,Temecula Preparatory,1,1,15.0,14.0,103138,8995,0.012081170363378952,0.2529495044832468,0.3493157149598867,0.0853704577630958
753,El Camino Real Charter High,1,1,85.0,56.0,95212,17961,0.007618035255558508,0.151829214279387,0.4196120116927983,0.19865946201316917
754,Taft Charter High,1,1,40.0,27.0,110525,10453,0.005858516818825367,0.1289850119611385,0.42645120343699655,0.21115071034516428
755,Woodside High,1,0,42.0,21.0,184479,10126,0.006666013135967062,0.0953828056072934,0.3980001960592099,0.32707577688461914
756,Yorba Linda High,1,0,78.0,57.0,129253,16661,0.005304964539007092,0.1489078014184397,0.4046241134751773,0.19418439716312058
757,Yucaipa High,1,0,43.0,31.0,73647,18759,0.022715497259414796,0.3104633088816776,0.24490742003217802,0.10913255706143819
758,Yucca Valley High,1,0,18.0,13.0,45511,10494,0.018799239337136647,0.3139364303178484,0.18810105949470252,0.05998370008149959
759,Tilden Preparatory School,0,0,3.0,,107669,8129,0.007413897688211902,0.08755139179079328,0.37453663139448673,0.4078991709914403
760,Fairmont Preparatory Academy,0,0,63.0,44.0,65683,18240,0.039406067208184334,0.3098728301797428,0.21114452838231462,0.05074952044900182
761,Servite High School,0,0,28.0,16.0,65683,18240,0.039406067208184334,0.3098728301797428,0.21114452838231462,0.05074952044900182
762,Rio Hondo Preparatory,0,0,3.0,,105011,10433,0.022168249061603,0.16714506513579155,0.4300287039081475,0.20154559505409583
763,Menlo,0,0,17.0,8.0,250000,2252,0.006997324552377032,0.05083350483638609,0.349248816628936,0.5266515743980242
764,Bakersfield Christian High School,0,0,5.0,3.0,110877,9909,0.009960259570400925,0.196539061320992,0.3080134815634589,0.14482619850093062
765,St. John Bosco High School,0,0,33.0,18.0,63848,22998,0.042512576803006505,0.30397088942355494,0.21530691376190572,0.04664850569684437
766,Saint Mary's College High School,0,0,17.0,6.0,107669,8129,0.007413897688211902,0.08755139179079328,0.37453663139448673,0.4078991709914403
767,Providence High School,0,0,22.0,14.0,89021,12533,0.007253748507231633,0.16891503383608297,0.41828475385908265,0.1460480339687735
768,Mercy High,0,0,18.0,14.0,158316,15899,0.013492010873168469,0.09205728303387921,0.4113903069681098,0.3444606510641119
769,Vincent Memorial Catholic High School,0,0,9.0,3.0,42739,9362,0.058802352094083764,0.24408976359054363,0.23564942597703908,0.03624144965798632
770,Faith Baptist,0,0,7.0,6.0,71039,18105,0.02943278367433366,0.2411000238214976,0.3070326354516821,0.1082819406580027
771,Army and Navy Academy,0,0,14.0,9.0,86046,11340,0.0049,0.148,0.41225,0.22205
772,Valley Christian High School,0,0,11.0,7.0,108844,15496,0.017876237216571163,0.15118032517204508,0.43563732075782086,0.18476681380747403
773,Carondelet High School,0,0,18.0,13.0,95961,10548,0.014802395209580838,0.17576047904191616,0.3946347305389222,0.14883832335329342
774,St. Pius X St. Matthias Academy,0,0,9.0,4.0,73037,12522,0.04012713547874454,0.2909668797630657,0.25871347563838626,0.06266478852891248
775,Eastside College Preparatory School,0,0,25.0,15.0,120754,14360,0.031604487017897656,0.17582556087723722,0.23481220065540712,0.289671036047391
776,Christian Junior/Senior High School,0,0,8.0,6.0,85067,14727,0.021411447899904765,0.23578864405109848,0.3201865291780237,0.12715510163869823
777,Crespi Carmelite High School,0,0,9.0,7.0,76088,12815,0.014033241240187695,0.17699425514186728,0.3803446914879621,0.1956321536639916
778,Holy Martyrs Armenian High School–Ferrahian,0,0,7.0,7.0,76088,12815,0.014033241240187695,0.17699425514186728,0.3803446914879621,0.1956321536639916
779,Escondido Adventist Academy,0,0,3.0,3.0,76534,17645,0.030450635219050875,0.2234375890161226,0.26394348544408364,0.11693157864752464
780,Fremont Christian School,0,0,16.0,12.0,132568,24879,0.01740765109502773,0.1922361124165805,0.3811636431995488,0.22494595356706457
781,Rosary Academy,0,0,9.0,9.0,80279,11968,0.01651871510936213,0.182987096183765,0.3510570147341448,0.16280772398645557
782,Junipero Serra High School,0,0,10.0,4.0,65397,8731,0.039307840205084384,0.2667699209570605,0.2663426618243965,0.06254005554368725
783,Glendale Adventist Academy,0,0,6.0,3.0,74893,13050,0.028945420546184115,0.22521329229810277,0.3912891035879855,0.1361564533094394
784,St. Lucy's Priory High School,0,0,13.0,11.0,108750,8688,0.008206457186049022,0.19706295216499298,0.3753914264118346,0.18469927653601123
785,California Crosspoint Academy,0,0,24.0,21.0,88764,9668,0.029421570261710286,0.2820470078346391,0.31463577262877146,0.0848058009668278
786,Moreau Catholic High School,0,0,43.0,24.0,89657,22482,0.035299599291771504,0.3348802534712515,0.24890504146864226,0.057124219550834035
787,St. Mary's Academy,0,0,14.0,7.0,51498,12254,0.05301455301455302,0.2717332717332717,0.19003619003619004,0.04115654115654116
788,Crean Lutheran High School,0,0,55.0,45.0,112054,20645,0.0034146081203649363,0.09488875846982874,0.4698020594355226,0.2905084564904231
789,Pacific Academy,0,0,18.0,15.0,112543,9547,0.024702842377260982,0.10372093023255814,0.4337984496124031,0.25689922480620153
790,Marin Catholic,0,0,8.0,3.0,135972,5599,0.005202372281760482,0.07720320466132556,0.44324211840599315,0.3405472895640412
791,St. Francis High School,0,0,38.0,26.0,170571,6329,0.006303299962921765,0.06889136077122729,0.4278086763070078,0.36440489432703005
792,Whittier Christian High,0,0,19.0,12.0,86973,21548,0.01981559023812545,0.24603476716152772,0.2947806961891469,0.10612020471175401
793,Bishop Amat Memorial High,0,0,54.0,36.0,77740,6819,0.05274146244469852,0.3440373813192822,0.17134761644380375,0.03434905801063777
794,Monterey Bay Academy,0,0,8.0,5.0,76010,23451,0.047936186859530945,0.2559204625689369,0.19266072553098104,0.07888861324733316
795,Damien High School,0,0,37.0,31.0,93166,12381,0.012841091492776886,0.20434621558217064,0.3441577149442318,0.1531464789891756
796,Saint Joseph High School,0,0,26.0,19.0,108311,8996,0.009296281487405038,0.26004598160735704,0.30327868852459017,0.09551179528188725
797,Loma Linda Academy,0,0,24.0,11.0,59320,8202,0.007904906897763204,0.17911933481672326,0.3533786157629699,0.21091462700550415
798,Saint Anthony High School,0,0,6.0,,60939,20841,0.03582718651211802,0.14923603793466808,0.33061116965226556,0.15792939936775552
799,Bishop Conaty–Our Lady of Loretto High School,0,0,21.0,9.0,37375,19149,0.06951070260009491,0.25119264680170844,0.19239703274471115,0.04608237380423109
800,Bishop Mora Salesian High School,0,0,17.0,11.0,45991,11573,0.07843280849505675,0.29307945807396557,0.09714390333211279,0.01669718051995606
801,Cathedral High School,0,0,46.0,14.0,49905,13558,0.04300750871547332,0.21175248055779028,0.27178868329310807,0.12841914722445696
802,The Episcopal School of Los Angeles,0,0,5.0,3.0,48786,12648,0.05855605048255382,0.22164996288047514,0.3303173719376392,0.07451744617668894
803,Immaculate Heart High School and Middle School,0,0,22.0,12.0,50253,17114,0.037035580892471005,0.1691763318262237,0.4253194417141734,0.13162964419107528
804,Loyola High School of Los Angeles,0,0,47.0,36.0,37375,19149,0.06951070260009491,0.25119264680170844,0.19239703274471115,0.04608237380423109
805,New Covenant Academy,0,0,11.0,9.0,50207,17064,0.02378839590443686,0.21361774744027304,0.3852901023890785,0.11631399317406144
806,Notre Dame Academy,0,0,7.0,5.0,103045,11272,0.007435897435897436,0.09143589743589743,0.41497435897435897,0.3177948717948718
807,Alex Pilibos Armenian,0,0,19.0,14.0,71651,21403,0.02178932561904509,0.16165503330767803,0.42551553915974416,0.18378937869901005
808,Sacred Heart High,0,0,13.0,9.0,51076,12005,0.07749800449894782,0.2583266816631594,0.21507873158696755,0.07223713808867281
809,Dunn School,0,0,7.0,,94464,377,0.0,0.12005649717514125,0.4505649717514124,0.2189265536723164
810,Bishop Alemany High,0,0,30.0,19.0,80759,5557,0.036271363534592135,0.3141279199940294,0.23285319799985074,0.0438838719307411
811,Cantwell–Sacred Heart of Mary High School,0,0,15.0,10.0,62521,18937,0.0367667372686251,0.3224974675384474,0.2185514319918961,0.05329680449396814
812,Mountain View Academy,0,0,3.0,,149291,5949,0.00938350380031904,0.09430421319320634,0.345500609927747,0.42075631040630573
813,St. Francis High School,0,0,63.0,37.0,139717,14408,0.00741821719567068,0.07296607077708865,0.33231991568365155,0.44233653573310633
814,Sage Hill School,0,0,24.0,21.0,187396,3689,0.0033275462962962963,0.07190393518518519,0.4207175925925926,0.39076967592592593
815,Bishop O'Dowd High School,0,0,47.0,31.0,77939,16022,0.025038974261079826,0.2172377589004486,0.28656422003754256,0.17116859151792815
816,Laurel Springs,0,0,16.0,12.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
817,Villanova Preparatory School,0,0,11.0,10.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
818,Ontario Christian High,0,0,14.0,11.0,64383,17853,0.03736220856501805,0.31874939030338506,0.211369622475856,0.046532045654082525
819,Lutheran High School of Orange County,0,0,29.0,18.0,103040,12934,0.019458454054440747,0.21779876238509138,0.3233537217870301,0.1356368709088958
820,Santa Clara High School,0,0,6.0,3.0,68542,16804,0.05661930426261636,0.28799608035276825,0.1437530622243998,0.018402743753062223
821,St. Genevieve High School,0,0,28.0,15.0,48933,20340,0.06629869989866541,0.2992604730385287,0.19943511351631055,0.02677820659321705
822,La Salle High School,0,0,19.0,13.0,100866,12971,0.020123717798136403,0.12763291833059276,0.3920209850442409,0.25025448281262236
823,Mayfield Senior School,0,0,9.0,6.0,137637,5410,0.013124427713907824,0.07803438803540544,0.37124834672906704,0.38223623969885034
824,Futures Academy - Pasadena,0,0,4.0,4.0,72144,11463,0.013673861453271556,0.08763702113233134,0.38281161713187933,0.3072663577805402
825,Armenian Mesrobian School,0,0,6.0,4.0,70620,17060,0.06752733193765992,0.35340776924866246,0.16741102581995812,0.036520120958362406
826,City of Knowledge,0,0,6.0,5.0,63283,14474,0.027593921879369813,0.2977533327118486,0.21832758459960847,0.06053261241105
827,Pomona Catholic High School,0,0,12.0,8.0,62136,8274,0.04970169123810463,0.29618855086041124,0.15664908042009762,0.039347172230166164
828,United Christian Academy,0,0,12.0,10.0,74943,24954,0.0177193709425995,0.22330748436235917,0.313581562382841,0.10276445865151246
829,Arrowhead Christian Academy-Upper School-Redlands Christian School,0,0,17.0,11.0,81557,12608,0.004921470449779604,0.1678863354303077,0.35079385458124707,0.2409380750631232
830,La Sierra Academy,0,0,17.0,17.0,71139,14326,0.025176652217801795,0.3133721275458702,0.21830651386497238,0.059408586188468615
831,Notre Dame High School,0,0,40.0,32.0,101670,14660,0.023417582071700607,0.20323565515721884,0.29448238960057915,0.1851059141984829
832,Woodcrest Christian School,0,0,17.0,11.0,121021,10110,0.01318383440118285,0.2021110563495975,0.297765730244784,0.17225234105470674
833,Don Bosco Technical Institute,0,0,15.0,10.0,61394,16887,0.12605375822041753,0.298494946374189,0.24464845301672772,0.043121331155934146
834,California University Preparatory School,0,0,6.0,6.0,73948,13910,0.03130357670706473,0.2490097546556311,0.39326041974578774,0.09042270174401419
835,Sacramento Country Day School,0,0,11.0,7.0,107115,9767,0.010249803965497928,0.14181695978492215,0.3920129942869945,0.262294163772824
836,St. Francis Catholic High School,0,0,15.0,11.0,113879,8104,0.0024424542964991487,0.10021463992302568,0.44275035156539116,0.2847309599585523
837,Aquinas High School,0,0,44.0,30.0,49799,18056,0.03415000268053396,0.36259582908915455,0.15257599313783304,0.023401061491449097
838,Children's Creative and Performing Arts Academy,0,0,23.0,16.0,73447,21873,0.010504084921914078,0.12791085422108597,0.4222753292947257,0.1822375368198744
839,Children's Creative and Performing Arts Academy,0,0,3.0,,73447,21873,0.010504084921914078,0.12791085422108597,0.4222753292947257,0.1822375368198744
840,Archbishop Riordan High School,0,0,28.0,18.0,105340,23090,0.06252951301619217,0.23671343051683955,0.31528279181708785,0.09273560907249158
841,French American International School,0,0,20.0,14.0,53539,19089,0.027008729734544806,0.1781222162836273,0.3331551754854801,0.2016390522002494
842,Sacred Heart Cathedral Preparatory,0,0,70.0,47.0,98567,33011,0.0160193779514737,0.09837567171470445,0.44451229441459045,0.2774995929001791
843,San Gabriel Academy,0,0,7.0,6.0,65563,11626,0.09965564738292011,0.28760330578512394,0.28956611570247937,0.0731060606060606
844,Archbishop Mitty High,0,0,55.0,38.0,157747,13956,0.0043118808352932796,0.09831801012044758,0.38742783835792177,0.4044259140474663
845,Bellarmine College Preparatory,0,0,82.0,41.0,108503,14843,0.020147652471178674,0.13703313088700586,0.37502272975233664,0.2487907771756919
846,BASIS Independent Silicon Valley,0,0,59.0,48.0,108503,14843,0.020147652471178674,0.13703313088700586,0.37502272975233664,0.2487907771756919
847,JSerra Catholic High School,0,0,29.0,17.0,105524,13592,0.030297390851230132,0.18666021513380726,0.3251200357315666,0.15725611344772397
848,St. Margaret's Episcopal School,0,0,11.0,9.0,105524,13592,0.030297390851230132,0.18666021513380726,0.3251200357315666,0.15725611344772397
