,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
1025,Mater Dei High School,0,0,146.0,20.0,86001,14597,0.06984651013821479,0.28387001404321366,0.1824632289536574,0.03404863386631846
1026,Laguna Blanca School,0,0,20.0,3.0,93264,6385,0.012613521695257316,0.17911200807265387,0.35544904137235117,0.19408005381769255
1027,Live Oak Academy,0,0,4.0,,102000,14160,0.015865921787709496,0.19135940409683427,0.35787709497206704,0.22618249534450652
1028,Crossroads School for Arts & Sciences,0,0,70.0,8.0,75610,10359,0.022578421234057223,0.15856601172009652,0.4095139607032058,0.20297598529242789
1029,New Roads School,0,0,24.0,,75610,10359,0.022578421234057223,0.15856601172009652,0.4095139607032058,0.20297598529242789
1030,Pacifica Christian High School,0,0,15.0,3.0,111611,12901,0.007975973610358919,0.07537787405839201,0.4500024617202501,0.32258382157451626
1031,Saint Monica Catholic High School,0,0,23.0,3.0,111611,12901,0.007975973610358919,0.07537787405839201,0.4500024617202501,0.32258382157451626
1032,Cardinal Newman High School,0,0,25.0,7.0,79990,15871,0.0261998978810314,0.23707556803676283,0.27473193770742915,0.08061016083737554
1033,Sonoma Academy,0,0,33.0,5.0,86555,15647,0.022477214132684557,0.17070336613529902,0.36373869784669016,0.16837938922981951
1034,Summerfield Waldorf School and Farm,0,0,4.0,,80164,13817,0.03393132857878097,0.22921108742004265,0.2808984633482832,0.1074553341666054
1035,Notre Dame High School,0,0,108.0,19.0,90783,15341,0.010040705563093623,0.10176390773405698,0.4512502422950184,0.2339988369839116
1036,Alverno Heights Academy,0,0,10.0,,106719,4679,0.0055368319691863266,0.08822821376986037,0.4472797303803563,0.29910929224843524
1037,Saint Mary's High School,0,0,35.0,8.0,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
1038,Campbell Hall (Episcopal),0,0,53.0,15.0,76092,13631,0.010245393704040321,0.1469883499958688,0.42167231264975624,0.13269437329587705
1039,Harvard-Westlake,0,0,159.0,29.0,119586,15167,0.006505541056772193,0.091191043534173,0.47819509058587695,0.22924467642497826
1040,Village Christian Schools,0,0,38.0,6.0,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
1041,The King's Academy,0,0,64.0,11.0,150915,8484,0.014358255997198388,0.12274557870775696,0.27327379910114985,0.35049320025681435
1042,La Reina High School,0,0,17.0,3.0,94149,15290,0.005131817267055746,0.1682095659757161,0.4047091970215335,0.16626417119474074
1043,Bishop Montgomery High,0,0,47.0,4.0,97688,16577,0.010855605161763806,0.17607485780686197,0.4307076019815302,0.20359611032964345
1044,Turlock Christian Junior / Senior High,0,0,3.0,,75333,13215,0.018914242021811745,0.2283391685782124,0.3256469073202141,0.10257958066723007
1045,Western Christian High School,0,0,9.0,,65542,18826,0.018026565464895637,0.2840718830226588,0.2635617814488224,0.09557428284406742
1046,Saint Bonaventure High School,0,0,13.0,,81501,19279,0.007826134380453752,0.19071771378708552,0.34170484293193715,0.15485929319371727
1047,Monte Vista Christian,0,0,38.0,4.0,76010,23451,0.047936186859530945,0.2559204625689369,0.19266072553098104,0.07888861324733316
1048,Mount Madonna School,0,0,3.0,,76010,23451,0.047936186859530945,0.2559204625689369,0.19266072553098104,0.07888861324733316
1049,Chaminade College Preparatory,0,0,106.0,17.0,71039,18105,0.02943278367433366,0.2411000238214976,0.3070326354516821,0.1082819406580027
1050,de Toledo High School,0,0,27.0,8.0,119452,8595,0.022266533732136922,0.1902071563088512,0.41586352054946274,0.17962778331671653
1051,Oaks Christian School,0,0,71.0,16.0,119967,13813,0.012151694261903889,0.11946106685267448,0.39634347810125187,0.2345166856345681
1052,Louisville High School,0,0,26.0,7.0,110525,10453,0.005858516818825367,0.1289850119611385,0.42645120343699655,0.21115071034516428
