,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
810,University Preparatory High,1,1,10.0,,65975,18229,0.015524285065819337,0.2656075049175367,0.2694810107429263,0.06530488727492813
811,Guajome Park Academy Charter,1,1,20.0,13.0,68551,11550,0.034486990672557685,0.3067828505972836,0.19783996072655866,0.0679103256422844
812,Rancho Buena Vista High,1,0,59.0,28.0,80584,10654,0.011084793936522975,0.19336807200378966,0.34197063003315964,0.11515869256276647
813,Vista High,1,0,72.0,30.0,77970,14603,0.03184752161734259,0.27365728900255754,0.25432346851784193,0.07949701619778346
814,Walnut High,1,0,229.0,33.0,105848,13305,0.02388704526955106,0.1735958925552564,0.4496587564961493,0.15690939828439046
815,Las Lomas High,1,0,133.0,24.0,115938,10256,0.003751685327393165,0.07778885046016765,0.43173691306641654,0.336420657717334
816,Northgate High,1,0,124.0,27.0,156280,10327,0.005026116093426628,0.06317138070365626,0.4729476692618508,0.32265694293879965
817,Pajaro Valley High,1,0,12.0,5.0,76010,23451,0.047936186859530945,0.2559204625689369,0.19266072553098104,0.07888861324733316
818,Edgewood High,1,0,34.0,14.0,84505,12160,0.03349014705398559,0.35595617988617295,0.2457808336348982,0.06280225022206139
819,South Hills High,1,0,63.0,15.0,70428,5802,0.01831849995679599,0.3334485440248855,0.19001123304242634,0.07120020737924479
820,West Covina High,1,0,58.0,17.0,87147,10372,0.03144020484405826,0.29177685430046596,0.30978466188137516,0.11258027956176804
821,River City High,1,0,35.0,8.0,80916,13637,0.016593575915609813,0.22594919205088695,0.31290743155149936,0.12765200900794121
822,Westlake High,1,0,162.0,64.0,119967,13813,0.012151694261903889,0.11946106685267448,0.39634347810125187,0.2345166856345681
823,La Quinta High,1,0,202.0,43.0,67104,27169,0.06393220444596763,0.2777094075678033,0.2753259701213528,0.07728256975059586
824,Westminster High,1,0,119.0,28.0,67104,27169,0.06393220444596763,0.2777094075678033,0.2753259701213528,0.07728256975059586
825,Wheatland Union High,1,0,8.0,4.0,76071,1662,0.0018088634308109737,0.23334338257461562,0.2876092854989448,0.059692493216762135
826,California High,1,0,70.0,28.0,77898,11939,0.014920757634325474,0.3563587166602242,0.2332044839582528,0.06733668341708543
827,La Serna High,1,0,125.0,38.0,77482,10813,0.03456039626252392,0.31753536718075726,0.2112274381777928,0.06784494727757139
828,Pioneer High,1,0,39.0,18.0,74717,8861,0.04564315352697095,0.37225214090226894,0.1855301492010241,0.04224419528560078
829,Whittier High,1,0,43.0,17.0,76177,10836,0.02841343343973385,0.2867868542912377,0.28112215078901226,0.09324281796520253
830,Elsinore High,1,0,38.0,12.0,79895,9721,0.04040675536442234,0.3292568203198495,0.19885320073466828,0.05648882318684765
831,Dr. Richard A. Vladovic Harbor Teacher Preparation Academy,1,0,69.0,19.0,50965,14938,0.05886529018517423,0.33393480447257884,0.11663610010057386,0.017984973081701473
832,Phineas Banning Senior High,1,0,38.0,12.0,50965,14938,0.05886529018517423,0.33393480447257884,0.11663610010057386,0.017984973081701473
833,Temecula Preparatory,1,1,21.0,10.0,103138,8995,0.012081170363378952,0.2529495044832468,0.3493157149598867,0.0853704577630958
834,Windsor High,1,0,25.0,10.0,118773,9915,0.023585609792506346,0.1883863263173608,0.34054834054834054,0.11588794347415037
835,Pioneer High,1,0,38.0,15.0,84856,7763,0.03357721452835119,0.23634700810033968,0.25568330284818397,0.1401881369218709
836,Woodland Senior High,1,0,17.0,10.0,68158,14361,0.022759181260622183,0.29586935638808837,0.24440257149190867,0.09535949161309391
837,El Camino Real Charter High,1,1,166.0,43.0,95212,17961,0.007618035255558508,0.151829214279387,0.4196120116927983,0.19865946201316917
838,Taft Charter High,1,1,108.0,46.0,110525,10453,0.005858516818825367,0.1289850119611385,0.42645120343699655,0.21115071034516428
839,Woodside High,1,0,129.0,22.0,184479,10126,0.006666013135967062,0.0953828056072934,0.3980001960592099,0.32707577688461914
840,Yorba Linda High,1,0,110.0,25.0,129253,16661,0.005304964539007092,0.1489078014184397,0.4046241134751773,0.19418439716312058
841,Yucaipa High,1,0,50.0,18.0,73647,18759,0.022715497259414796,0.3104633088816776,0.24490742003217802,0.10913255706143819
842,Saint Joseph Notre Dame High School,0,0,30.0,9.0,96014,25477,0.019494569669978784,0.15013759636997667,0.39337856857761067,0.2186416822469172
843,Ramona Convent Secondary School,0,0,24.0,10.0,66169,10106,0.04951091743544574,0.23605767001993416,0.30559547540679616,0.11116777154513004
844,Fairmont Preparatory Academy,0,0,85.0,20.0,65683,18240,0.039406067208184334,0.3098728301797428,0.21114452838231462,0.05074952044900182
845,Servite High School,0,0,64.0,14.0,65683,18240,0.039406067208184334,0.3098728301797428,0.21114452838231462,0.05074952044900182
846,Arroyo Pacific Academy,0,0,6.0,3.0,105011,10433,0.022168249061603,0.16714506513579155,0.4300287039081475,0.20154559505409583
847,Menlo,0,0,62.0,25.0,250000,2252,0.006997324552377032,0.05083350483638609,0.349248816628936,0.5266515743980242
848,St. John Bosco High School,0,0,52.0,8.0,63848,22998,0.042512576803006505,0.30397088942355494,0.21530691376190572,0.04664850569684437
849,International School of Los Angeles-BB,0,0,17.0,7.0,85086,7544,0.02292910176153734,0.17608094336875818,0.4243703595865483,0.10649293929247343
850,Providence High School,0,0,52.0,9.0,89021,12533,0.007253748507231633,0.16891503383608297,0.41828475385908265,0.1460480339687735
851,Mercy High,0,0,34.0,15.0,158316,15899,0.013492010873168469,0.09205728303387921,0.4113903069681098,0.3444606510641119
852,Vincent Memorial Catholic High School,0,0,15.0,6.0,42739,9362,0.058802352094083764,0.24408976359054363,0.23564942597703908,0.03624144965798632
853,AGBU Manoogian-Demirdjian,0,0,16.0,,73894,14652,0.04400510204081633,0.253333719851577,0.2915120593692022,0.0691384508348794
854,Faith Baptist,0,0,9.0,,71039,18105,0.02943278367433366,0.2411000238214976,0.3070326354516821,0.1082819406580027
