,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
598,School of Arts and Enterprise,1,1,10.0,,63283,14474,0.027593921879369813,0.2977533327118486,0.21832758459960847,0.06053261241105
599,Monache High,1,0,34.0,6.0,44693,22638,0.03678668629813055,0.31564270735733724,0.17701780216838442,0.037054388078347385
600,Porterville High,1,0,21.0,,44693,22638,0.03678668629813055,0.31564270735733724,0.17701780216838442,0.037054388078347385
601,Poway High,1,0,103.0,10.0,115391,16032,0.023843681854699875,0.1433490187076782,0.3946115000573855,0.20185355216343395
602,Quartz Hill High,1,0,93.0,11.0,84674,21462,0.017471648766265783,0.286792291036937,0.2571012069372092,0.0991489270478273
603,Ramona High,1,0,26.0,,100645,11941,0.012269693457495704,0.26321889612725313,0.29087566444186885,0.09555972982694537
604,Cordova High,1,0,14.0,,71732,20765,0.018580782162449124,0.24658088328235206,0.3016153904492252,0.10941173496473443
605,Los Osos High,1,0,202.0,20.0,103679,7795,0.008874858538328667,0.23223539222109715,0.3432604681636786,0.1367562094228364
606,Rancho Cucamonga High,1,0,165.0,18.0,100653,13347,0.014295774647887324,0.22140845070422535,0.3348239436619718,0.1269718309859155
607,Red Bluff High,1,0,8.0,3.0,49259,12084,0.016360111589200435,0.2843633268712469,0.25414913234668307,0.05220104969502104
608,Shasta High,1,0,19.0,3.0,58673,13410,0.00850137582652265,0.24267937081604993,0.2759045546018317,0.11154462195572713
609,University Preparatory,1,1,22.0,,58673,13410,0.00850137582652265,0.24267937081604993,0.2759045546018317,0.11154462195572713
610,Citrus Valley High,1,0,52.0,5.0,78191,13964,0.01985520751200631,0.24442692280123288,0.2810551214966669,0.15464841230019352
611,Gorman Learning Center,1,1,3.0,,78191,13964,0.01985520751200631,0.24442692280123288,0.2810551214966669,0.15464841230019352
612,Grove,1,1,8.0,,81557,12608,0.004921470449779604,0.1678863354303077,0.35079385458124707,0.2409380750631232
613,Redlands East Valley High,1,0,58.0,6.0,78191,13964,0.01985520751200631,0.24442692280123288,0.2810551214966669,0.15464841230019352
614,Redlands Senior High,1,0,99.0,13.0,78191,13964,0.01985520751200631,0.24442692280123288,0.2810551214966669,0.15464841230019352
615,Redondo Union High,1,0,132.0,12.0,104859,15650,0.003294955309801545,0.08930465081048326,0.4629222845023481,0.27170125738524464
616,Design Tech High,1,1,59.0,3.0,173760,4780,0.006739181839678411,0.0811066445968314,0.40435091038070464,0.42385906833766845
617,Everest Public High,1,1,16.0,,80313,10724,0.05817313732881015,0.2586170791975541,0.22109142689617622,0.13862713071156343
618,Sequoia High,1,0,89.0,5.0,184479,10126,0.006666013135967062,0.0953828056072934,0.3980001960592099,0.32707577688461914
619,Summit Preparatory Charter High,1,1,21.0,,80313,10724,0.05817313732881015,0.2586170791975541,0.22109142689617622,0.13862713071156343
620,Reedley High,1,0,41.0,7.0,52642,8738,0.04070209759808716,0.2774154983154005,0.1978045864579937,0.04119117487229649
621,Grover Cleveland Charter High,1,1,177.0,20.0,65740,24581,0.040246568469340216,0.254506683869118,0.2649177507794861,0.08472207289538759
622,Magnolia Science Academy,1,1,27.0,,65740,24581,0.040246568469340216,0.254506683869118,0.2649177507794861,0.08472207289538759
623,Reseda Charter High,1,1,43.0,9.0,65740,24581,0.040246568469340216,0.254506683869118,0.2649177507794861,0.08472207289538759
624,Sherman Oaks Center for Enriched Studies,1,0,97.0,7.0,65740,24581,0.040246568469340216,0.254506683869118,0.2649177507794861,0.08472207289538759
625,Eisenhower High,1,0,44.0,4.0,59416,21559,0.04639866322109313,0.3728019896244195,0.12711057570870654,0.02689101754522315
626,Rialto High,1,0,75.0,5.0,59416,21559,0.04639866322109313,0.3728019896244195,0.12711057570870654,0.02689101754522315
627,Wilmer Amina Carter High,1,0,71.0,8.0,95953,5393,0.017222902633190446,0.36351806491120636,0.21586037966932026,0.06659522351500306
628,Richmond High,1,0,20.0,,63764,14466,0.031398974873651384,0.26413133087207424,0.26026022438080215,0.10849851249148715
629,De Anza High,1,0,51.0,5.0,96971,9131,0.01582551356834897,0.1774283540451433,0.36692873446614255,0.1325893989348212
630,John F. Kennedy High,1,0,13.0,,63764,14466,0.031398974873651384,0.26413133087207424,0.26026022438080215,0.10849851249148715
631,Leadership Public Schools: Richmond,1,1,37.0,4.0,66476,9407,0.06965472442912107,0.2575825713286364,0.1590965872183081,0.06785589366911507
632,Making Waves Academy,1,1,23.0,5.0,68012,19732,0.03865693154698613,0.29434559674865907,0.22948418043051913,0.0532596110677914
633,Richmond High,1,0,32.0,4.0,63764,14466,0.031398974873651384,0.26413133087207424,0.26026022438080215,0.10849851249148715
634,Burroughs High,1,0,11.0,,70571,13674,0.014929881337648328,0.2396116504854369,0.3429126213592233,0.10955771305285869
635,Rio Linda High,1,0,12.0,,72438,4994,0.01152392366552964,0.4825297317230571,0.20503364985710335,0.02839494791186503
636,Ripon High,1,0,11.0,,86116,6663,0.015557275541795666,0.3091331269349845,0.26524767801857585,0.07043343653250773
637,Riverdale High,1,0,17.0,,51830,1604,0.05645805592543276,0.30279627163781625,0.14274300932090547,0.03115845539280959
638,Arlington High,1,0,50.0,5.0,75415,24650,0.038243649873081514,0.3460419923680804,0.1913191117386992,0.060265268041757025
639,Hillcrest High,1,0,42.0,,75415,24650,0.038243649873081514,0.3460419923680804,0.1913191117386992,0.060265268041757025
640,John W. North High,1,0,75.0,10.0,54701,16843,0.016229193341869397,0.2612035851472471,0.23498719590268885,0.13745198463508324
641,Martin Luther King Jr. High,1,0,125.0,18.0,121021,10110,0.01318383440118285,0.2021110563495975,0.297765730244784,0.17225234105470674
642,Ramona High,1,0,46.0,3.0,69531,16576,0.036653063293706115,0.3260500367544549,0.2028592431117082,0.06445970951306684
643,Riverside STEM Academy,1,0,72.0,9.0,54701,16843,0.016229193341869397,0.2612035851472471,0.23498719590268885,0.13745198463508324
644,Riverside STEM Academy,1,0,22.0,3.0,54701,16843,0.016229193341869397,0.2612035851472471,0.23498719590268885,0.13745198463508324
645,Rocklin High,1,0,69.0,10.0,107776,13136,0.0047565301515640115,0.11794582392776523,0.4467107384714608,0.18373105449854885
646,Whitney High,1,0,63.0,5.0,107776,13136,0.0047565301515640115,0.11794582392776523,0.4467107384714608,0.18373105449854885
647,Credo High,1,1,13.0,3.0,78181,16241,0.009338682899833979,0.26635998893193136,0.31405644714997233,0.09560044272274489
648,Rancho Cotate High,1,0,14.0,,78181,16241,0.009338682899833979,0.26635998893193136,0.31405644714997233,0.09560044272274489
649,Technology High,1,0,15.0,,78181,16241,0.009338682899833979,0.26635998893193136,0.31405644714997233,0.09560044272274489
650,Rosamond High Early College Campus,1,0,11.0,,63936,6916,0.016197396306388133,0.37042082954889494,0.18702694520133212,0.06668180442022403
651,Rosemead High,1,0,111.0,8.0,61394,16887,0.12605375822041753,0.298494946374189,0.24464845301672772,0.043121331155934146
652,Oakmont High,1,0,54.0,5.0,88966,12273,0.005739130434782609,0.16669565217391305,0.40904347826086956,0.1438695652173913
653,Roseville High,1,0,43.0,4.0,77437,16677,0.013901572805682395,0.19353965837984102,0.38948080500591914,0.10647725350921698
654,Woodcreek High,1,0,39.0,3.0,113991,24318,0.009237875288683603,0.15390043623299973,0.4193182790180481,0.14115558976990847
655,John A. Rowland High,1,0,111.0,10.0,73948,13910,0.03130357670706473,0.2490097546556311,0.39326041974578774,0.09042270174401419
656,C. K. McClatchy High,1,0,74.0,11.0,88101,9885,0.008399147549203961,0.09734235928293845,0.3933809702895826,0.27215745267644476
657,Florin High,1,0,41.0,4.0,56190,17629,0.09003256992193559,0.30473556325285633,0.22364679729100967,0.026986506746626688
658,Grant Union High,1,0,24.0,,50161,11233,0.05448691824924607,0.3347461080772679,0.18298149808460348,0.030157307033988102
659,Inderkum High,1,0,96.0,20.0,104404,13900,0.023622331217541835,0.15861223312175418,0.4083597807270629,0.20091604154645124
660,John F. Kennedy High,1,0,65.0,6.0,81626,18496,0.01607817426867722,0.13739814554650182,0.4201554743841903,0.17230183259966908
661,Kit Carson International Academy,1,0,5.0,,113879,8104,0.0024424542964991487,0.10021463992302568,0.44275035156539116,0.2847309599585523
662,Leroy Greene Academy,1,1,5.0,,69798,15179,0.025449101796407185,0.250561377245509,0.30969311377245506,0.10662425149700598
663,Luther Burbank High,1,0,37.0,5.0,50832,23538,0.05863061105410354,0.33864509768415124,0.18957365042956884,0.03917426208728195
664,Mira Loma High,1,0,96.0,18.0,47056,15470,0.016254141492886377,0.28758526603001366,0.2917559929838238,0.10602221789124927
665,Natomas Charter,1,1,21.0,3.0,104404,13900,0.023622331217541835,0.15861223312175418,0.4083597807270629,0.20091604154645124
666,Natomas Pacific Pathways Prep,1,1,32.0,3.0,77404,10771,0.03232382061735585,0.22364589400116483,0.3137740244612697,0.12274315666860804
667,Rio Americano High,1,0,72.0,6.0,107115,9767,0.010249803965497928,0.14181695978492215,0.3920129942869945,0.262294163772824
668,Rosemont High,1,0,18.0,5.0,63936,7335,0.027844693212413205,0.2887912710783619,0.2717868782768882,0.06121581408530537
669,Sacramento Charter High,1,1,24.0,3.0,55003,13187,0.04666639777356512,0.2757633202920179,0.2298632678578631,0.08631468559674102
670,Sheldon High,1,0,45.0,4.0,97009,8606,0.050676773145641583,0.2628045479155387,0.3181916621548457,0.08684353004872766
671,West Campus,1,0,62.0,5.0,55003,13187,0.04666639777356512,0.2757633202920179,0.2298632678578631,0.08631468559674102
672,Alisal High,1,0,62.0,5.0,57081,13227,0.055589381393083295,0.26281660983925964,0.0914210910862153,0.014003896736483196
673,Everett Alvarez High,1,0,53.0,8.0,75373,17076,0.049369666658073165,0.2578566088324009,0.22746139369408852,0.043285467529454225
674,North Salinas High,1,0,24.0,5.0,75373,17076,0.049369666658073165,0.2578566088324009,0.22746139369408852,0.043285467529454225
675,Salinas High,1,0,58.0,5.0,72434,10077,0.024567692956558414,0.22864824968367778,0.27904892450442853,0.0984289329396879
676,Archie Williams High,1,0,94.0,6.0,148163,6381,0.0017131007122892436,0.06302407357316743,0.48588945992245963,0.31818591650888106
677,Cajon High,1,0,81.0,10.0,72281,17076,0.028838499268123572,0.30176420739066795,0.20400092447548857,0.05518605069207262
678,Indian Springs High,1,0,36.0,,41060,12661,0.07392410920869967,0.33896344285053215,0.10396421409841122,0.018008637976245565
679,Middle College High,1,0,36.0,6.0,41060,12661,0.07392410920869967,0.33896344285053215,0.10396421409841122,0.018008637976245565
680,San Bernardino High,1,0,30.0,,41631,8970,0.038180064673512225,0.34691098882396326,0.15283372099619902,0.037329097407386394
681,San Gorgonio High,1,0,31.0,4.0,49799,18056,0.03415000268053396,0.36259582908915455,0.15257599313783304,0.023401061491449097
682,Capuchino High,1,0,53.0,4.0,112933,15195,0.029425259229804546,0.1894901049154253,0.39115406967852445,0.13709356743033677
683,San Clemente High,1,0,141.0,18.0,149882,9959,0.008604490159232519,0.11185837207002275,0.43240035604786864,0.24176639303728611
684,Canyon Crest Academy,1,0,412.0,44.0,157333,20464,0.005519437441953032,0.05328379992039273,0.36383176330104816,0.4634469948255274
685,Canyon Hills High,1,0,65.0,4.0,94485,11274,0.004044440113049411,0.14082448104473247,0.4221810739693987,0.1991034012279505
686,Clairemont High,1,0,38.0,3.0,91347,21213,0.01627250017509864,0.16519972918077183,0.3899329955875143,0.16982233324772955
687,Crawford High,1,0,41.0,4.0,56137,21208,0.029767415761860674,0.2107286143141711,0.2952613416379093,0.14272087085823304
688,Del Norte High,1,0,235.0,23.0,147827,15300,0.00034859768657898905,0.07089209317065441,0.4859768657898907,0.32232609729044526
689,e3 Civic High,1,1,22.0,4.0,71077,24984,0.009708737864077669,0.12383270283854925,0.3873442501521124,0.21163461284093013
690,Gompers Preparatory Academy,1,1,43.0,6.0,54862,15049,0.03997478768577495,0.23341295116772823,0.2687765392781316,0.08369824840764331
691,Health Sciences High and Middle College,1,1,16.0,,48072,23130,0.07493925224103078,0.27764278275784615,0.20174381802217548,0.04996630796561371
692,Hoover High,1,0,82.0,9.0,56137,21208,0.029767415761860674,0.2107286143141711,0.2952613416379093,0.14272087085823304
693,High Tech High International,1,1,34.0,3.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
694,High Tech High Media Arts,1,1,36.0,6.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
695,High Tech High,1,1,40.0,6.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
696,Kearny College Connections,1,0,23.0,5.0,77249,17174,0.04014957685494981,0.1899232434560126,0.3225180644979897,0.16000787246605
697,Kearny Digital Media & Design,1,0,14.0,,77249,17174,0.04014957685494981,0.1899232434560126,0.3225180644979897,0.16000787246605
698,High Tech High,1,1,12.0,,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
699,Lincoln High,1,0,43.0,6.0,43958,13670,0.043560663956225355,0.36590957723229295,0.1253018677589949,0.02720630941827408
700,Mira Mesa High,1,0,103.0,9.0,99376,25215,0.03676074217051837,0.16860556106213156,0.3705288051889335,0.1713704418592519
701,Mission Bay High,1,0,61.0,11.0,92379,21893,0.007080785323463148,0.08614955476880164,0.5183456710653364,0.22679969960304688
702,Morse High,1,0,55.0,6.0,73090,18276,0.03650608787718369,0.3083959767072525,0.23572260455267338,0.04372683959767072
703,Mt. Carmel High,1,0,107.0,11.0,126371,18664,0.012176757711081109,0.10624156194828123,0.43363796863641085,0.2728216844947554
704,Mt. Everest Academy,1,0,17.0,4.0,91347,21213,0.01627250017509864,0.16519972918077183,0.3899329955875143,0.16982233324772955
705,Urban Corps of San Diego County Charter,1,1,35.0,4.0,77579,11462,0.009266409266409266,0.16617760617760619,0.41343629343629346,0.17003861003861004
706,Henry High,1,0,121.0,7.0,102597,11665,0.006239954618511866,0.1351044719674766,0.40947338564810437,0.21636569915855158
707,Point Loma High,1,0,105.0,13.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
708,Rancho Bernardo High,1,0,152.0,18.0,104501,21109,0.004715426543288123,0.1160603371783496,0.4262137152997845,0.2666751172518697
709,San Diego High,1,0,83.0,10.0,71077,24984,0.009708737864077669,0.12383270283854925,0.3873442501521124,0.21163461284093013
710,San Diego High,1,0,35.0,6.0,71077,24984,0.009708737864077669,0.12383270283854925,0.3873442501521124,0.21163461284093013
711,High Tech High,1,1,29.0,3.0,114158,7565,0.005410793108358252,0.13826000284778583,0.33276377616403247,0.2963121173287769
712,San Ysidro High,1,0,68.0,5.0,70846,22634,0.03649918197304728,0.31865944778964056,0.2221660004385299,0.03742684140397038
713,Scripps Ranch High,1,0,194.0,16.0,137987,12127,0.009377007064868336,0.097495183044316,0.4382359237850567,0.31085420680796405
714,Southwest Senior High,1,0,63.0,5.0,70846,22634,0.03649918197304728,0.31865944778964056,0.2221660004385299,0.03742684140397038
715,Torrey Pines High,1,0,245.0,26.0,157333,20464,0.005519437441953032,0.05328379992039273,0.36383176330104816,0.4634469948255274
716,University City High,1,0,136.0,21.0,81438,19417,0.012974623163518412,0.06318768682821345,0.4168733702219678,0.3763594733829422
717,Urban Corps of San Diego County Charter,1,1,3.0,,77579,11462,0.009266409266409266,0.16617760617760619,0.41343629343629346,0.17003861003861004
718,Westview High,1,0,235.0,22.0,126371,18664,0.012176757711081109,0.10624156194828123,0.43363796863641085,0.2728216844947554
719,San Dimas High,1,0,52.0,5.0,89669,11358,0.00975005164222268,0.20966742408593267,0.3498863871101012,0.14889485643462094
720,Cesar E. Chavez Learning Academies-Academy of Scientific Exploration (ASE),1,0,9.0,,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
721,Cesar E. Chavez Learning Academies-Academy of Scientific Exploration (ASE),1,0,15.0,,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
722,San Fernando Senior High,1,0,82.0,6.0,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
723,Vaughn Next Century Learning Center,1,1,31.0,3.0,64479,9015,0.05971973276845364,0.33257291836402153,0.1402965618380316,0.028393351800554016
724,Lincoln (Abraham) High,1,0,202.0,13.0,119800,16019,0.019332692571742412,0.18165591102567624,0.42954826307840177,0.19934093093505423
725,Balboa High,1,0,75.0,4.0,105340,23090,0.06252951301619217,0.23671343051683955,0.31528279181708785,0.09273560907249158
726,"Asawa (Ruth) SF Sch of the Arts, A Public School",1,0,7.0,,172785,12888,0.006897121381076282,0.07752034031305496,0.39755503242060053,0.38504109362739025
727,Galileo High,1,0,116.0,7.0,98567,33011,0.0160193779514737,0.09837567171470445,0.44451229441459045,0.2774995929001791
728,Gateway High,1,1,38.0,4.0,125550,17000,0.007690918938436541,0.09637118613468135,0.44220978515977616,0.3122946380213035
729,Washington (George) High,1,0,163.0,8.0,107158,17809,0.031513589503280225,0.12125117150890347,0.4362406279287723,0.22656982193064668
730,KIPP San Francisco College Preparatory,1,1,20.0,,67094,11148,0.07110888185816806,0.2583918512230882,0.2536461146693418,0.08075468786171773
731,Lowell High,1,0,475.0,43.0,82557,10864,0.024896265560165973,0.1430570298176204,0.4203415999228023,0.19468300685129789
732,Mission High,1,0,52.0,11.0,162529,17000,0.0029662588060808304,0.05777463174571072,0.4591970876731722,0.3594566353187043
733,Burton (Phillip and Sala) Academic High,1,0,75.0,8.0,82810,12520,0.0850162362764806,0.2838410391216948,0.2689345910004639,0.07397556826967681
734,Wallenberg (Raoul) Traditional High,1,0,55.0,3.0,125550,17000,0.007690918938436541,0.09637118613468135,0.44220978515977616,0.3122946380213035
735,"Asawa (Ruth) SF Sch of the Arts, A Public School",1,0,96.0,8.0,172785,12888,0.006897121381076282,0.07752034031305496,0.39755503242060053,0.38504109362739025
736,Gabrielino High,1,0,154.0,8.0,65563,11626,0.09965564738292011,0.28760330578512394,0.28956611570247937,0.0731060606060606
737,San Gabriel High,1,0,165.0,13.0,65563,11626,0.09965564738292011,0.28760330578512394,0.28956611570247937,0.0731060606060606
738,San Jacinto High,1,0,66.0,6.0,46844,9226,0.029445727482678985,0.33318899153194764,0.16084488067744418,0.04286951501154734
739,San Jacinto Valley Academy,1,1,14.0,,46844,9226,0.029445727482678985,0.33318899153194764,0.16084488067744418,0.04286951501154734
740,Abraham Lincoln High,1,0,54.0,3.0,108503,14843,0.020147652471178674,0.13703313088700586,0.37502272975233664,0.2487907771756919
741,Alpha Cindy Avitia High,1,1,21.0,,84335,12010,0.09479959695476937,0.2855743394536498,0.1770040304523063,0.04178795342588446
742,Andrew P. Hill High,1,0,41.0,3.0,77009,15760,0.0710209417502577,0.3147547577745934,0.21540085979334792,0.045503683032908464
743,Branham High,1,0,96.0,6.0,123250,11277,0.01031982563053245,0.17334638138872827,0.3525199056981451,0.23010542235665674
744,Evergreen Valley High,1,0,327.0,25.0,143641,12269,0.044397968329847624,0.18518075888855692,0.375440693158052,0.12945921720944129
745,Gunderson High,1,0,21.0,,119081,15687,0.02612330198537095,0.18931183758769965,0.3530974772354083,0.16730855351545007
746,Independence High,1,0,101.0,5.0,98386,8480,0.05548024300848521,0.206456795702164,0.312547070341919,0.16985489782597782
747,James Lick High,1,0,19.0,,104518,15787,0.0538728323699422,0.2937803468208092,0.24578034682080924,0.07907514450867052
748,KIPP San Jose Collegiate,1,1,34.0,6.0,98386,8480,0.05548024300848521,0.206456795702164,0.312547070341919,0.16985489782597782
749,Leigh High,1,0,108.0,18.0,158484,17445,0.008446751788971517,0.15616669005191525,0.3856040409709555,0.24686403816472569
750,Leland High,1,0,220.0,14.0,207959,12714,0.005233630784291577,0.06558981889378365,0.45724613125494185,0.34417711510222526
751,Luis Valdez Leadership Academy,1,1,12.0,,84335,12010,0.09479959695476937,0.2855743394536498,0.1770040304523063,0.04178795342588446
752,Lynbrook High,1,0,393.0,35.0,157747,13956,0.0043118808352932796,0.09831801012044758,0.38742783835792177,0.4044259140474663
753,Mt. Pleasant High,1,0,19.0,,104518,15787,0.0538728323699422,0.2937803468208092,0.24578034682080924,0.07907514450867052
754,Piedmont Hills High,1,0,151.0,6.0,130078,12183,0.03444272445820434,0.17372936016511867,0.4142479360165119,0.16773090815273478
755,Pioneer High,1,0,66.0,9.0,123250,11277,0.01031982563053245,0.17334638138872827,0.3525199056981451,0.23010542235665674
756,San Jose High,1,0,21.0,,70656,14072,0.06442721791559002,0.2971576227390181,0.18748205569910997,0.04886592018374964
757,Santa Teresa High,1,0,80.0,8.0,121404,23446,0.02723435343777904,0.18887490867765241,0.3840409124117217,0.16056498092377627
758,Silver Creek High,1,0,147.0,10.0,111105,9823,0.0816793893129771,0.2242820792439113,0.3373318793166121,0.08342420937840785
759,Summit Public School: Tahoma,1,1,33.0,5.0,121404,23446,0.02723435343777904,0.18887490867765241,0.3840409124117217,0.16056498092377627
760,University Preparatory Academy Charter,1,1,42.0,3.0,121428,21335,0.015547452648637699,0.15517066747695735,0.39058543502481513,0.2273371822141193
761,Learning in an Urban Community with High Achievement (L.U.C.H.A.),1,0,29.0,4.0,70656,14072,0.06442721791559002,0.2971576227390181,0.18748205569910997,0.04886592018374964
762,Willow Glen High,1,0,70.0,3.0,121428,21335,0.015547452648637699,0.15517066747695735,0.39058543502481513,0.2273371822141193
763,Yerba Buena High,1,0,62.0,5.0,84335,12010,0.09479959695476937,0.2855743394536498,0.1770040304523063,0.04178795342588446
764,California Connections Academy Southern California,1,1,45.0,6.0,105524,13592,0.030297390851230132,0.18666021513380726,0.3251200357315666,0.15725611344772397
765,San Juan Hills High,1,0,158.0,21.0,105524,13592,0.030297390851230132,0.18666021513380726,0.3251200357315666,0.15725611344772397
766,San Leandro High,1,0,74.0,4.0,89219,17261,0.03227251098608895,0.2523021804237691,0.3249363226691298,0.1193495115738797
767,Arroyo High,1,0,65.0,4.0,96581,8794,0.041568081651588956,0.31876594757596843,0.28680120621665506,0.048805381581999534
768,KIPP King Collegiate High,1,1,41.0,,96581,8794,0.041568081651588956,0.31876594757596843,0.28680120621665506,0.048805381581999534
769,San Lorenzo High,1,0,31.0,3.0,96581,8794,0.041568081651588956,0.31876594757596843,0.28680120621665506,0.048805381581999534
770,San Luis Obispo High,1,0,87.0,3.0,78788,12667,0.0036402244805096313,0.1589564689822539,0.3762576469993427,0.22164922392436423
771,High Tech High North County,1,1,20.0,,91564,17528,0.01569480366799906,0.17746296731718786,0.39965906418998354,0.1467493533976017
772,Mission Hills High,1,0,112.0,10.0,77618,14535,0.0314217366005043,0.2559966380034913,0.30662054697097046,0.08776750501066788
773,San Marcos High,1,0,187.0,14.0,91564,17528,0.01569480366799906,0.17746296731718786,0.39965906418998354,0.1467493533976017
774,San Marino High,1,0,132.0,14.0,163654,4108,0.013465179886387544,0.06301283399957922,0.42794024826425414,0.3812329055333474
775,Aragon High,1,0,174.0,18.0,163442,9872,0.0036345882608223934,0.10844092437886514,0.3992079852446566,0.33655202343495716
776,Hillsdale High,1,0,116.0,7.0,139631,16506,0.014490973842564165,0.1416247083384502,0.3975807441974702,0.25770600515780423
777,San Mateo High,1,0,118.0,9.0,94334,12689,0.02533070644525753,0.1895782236339512,0.3401954083068634,0.17598809858871778
778,Middle College High,1,0,37.0,5.0,68012,19732,0.03865693154698613,0.29434559674865907,0.22948418043051913,0.0532596110677914
779,Port of Los Angeles High,1,1,36.0,3.0,56881,22843,0.01614568666103445,0.3001736600018774,0.2344644701023186,0.08281704684126537
780,San Pedro Senior High,1,0,102.0,13.0,56881,22843,0.01614568666103445,0.3001736600018774,0.2344644701023186,0.08281704684126537
781,San Rafael High,1,0,45.0,4.0,99136,15784,0.04227608301991921,0.12839531968240703,0.34284022844407297,0.2079676835213818
782,Terra Linda High,1,0,80.0,4.0,106919,12582,0.010483096007687603,0.10828164584607321,0.41840656940683146,0.23206953787018433
783,California High,1,0,268.0,17.0,159414,13044,0.006082677928015187,0.12215721979001201,0.4354732478400682,0.270969741583046
784,Dougherty Valley High,1,0,474.0,30.0,186021,15095,0.007235640698756159,0.06646452813286015,0.4640113013816628,0.36229886641629055
785,Hallmark Charter,1,1,4.0,,60689,10734,0.035591632844208555,0.316310601668079,0.20012488292226038,0.038936711119040186
786,Sanger High,1,0,69.0,11.0,60689,10734,0.035591632844208555,0.316310601668079,0.20012488292226038,0.038936711119040186
787,Century High,1,0,51.0,4.0,106058,15042,0.022416174808489262,0.19951651387667965,0.3413600401858596,0.1595190254929047
788,Foothill High,1,0,121.0,12.0,106058,15042,0.022416174808489262,0.19951651387667965,0.3413600401858596,0.1595190254929047
789,Hector G. Godinez,1,0,111.0,15.0,76136,20324,0.0699523893493211,0.2785399400458473,0.19222359372244754,0.050802327631810966
790,Middle College High,1,0,44.0,5.0,80051,10178,0.05763102322902668,0.23486273756959108,0.20291802649260895,0.07371856402380496
791,Nova Academy Early College High,1,1,12.0,,53710,13320,0.0779772553028367,0.2679210324559162,0.12349859442882699,0.029293381037567085
792,Saddleback High,1,0,35.0,4.0,86001,14597,0.06984651013821479,0.28387001404321366,0.1824632289536574,0.03404863386631846
793,Samueli Academy,1,1,26.0,,80051,10178,0.05763102322902668,0.23486273756959108,0.20291802649260895,0.07371856402380496
794,Santa Ana High,1,0,93.0,8.0,53710,13320,0.0779772553028367,0.2679210324559162,0.12349859442882699,0.029293381037567085
795,Segerstrom High,1,0,104.0,13.0,76136,20324,0.0699523893493211,0.2785399400458473,0.19222359372244754,0.050802327631810966
796,Valley High,1,0,72.0,9.0,76136,20324,0.0699523893493211,0.2785399400458473,0.19222359372244754,0.050802327631810966
797,San Marcos Senior High,1,0,118.0,16.0,93264,6385,0.012613521695257316,0.17911200807265387,0.35544904137235117,0.19408005381769255
798,Santa Barbara Senior High,1,0,109.0,13.0,84853,8194,0.02040402675494899,0.15769204783460578,0.31930274981420176,0.19843253834200392
799,Adrian Wilcox High,1,0,115.0,8.0,150094,21613,0.008669198041996432,0.12001921405370786,0.3642206871311588,0.3587309575003431
800,Santa Clara High,1,0,117.0,7.0,150094,21613,0.008669198041996432,0.12001921405370786,0.3642206871311588,0.3587309575003431
801,Academy of the Canyons,1,0,60.0,8.0,95640,11312,0.004876621476640983,0.1528333170779284,0.40168731103091776,0.16112357358821808
802,Golden Valley High,1,0,63.0,4.0,74986,10804,0.028381104282966647,0.24867476661819204,0.26818970774499223,0.09959187502931932
803,Harbor High,1,0,30.0,3.0,88204,15250,0.013390073003411718,0.17146630470670238,0.3600645658314685,0.19443119703584139
804,Pacific Collegiate Charter,1,1,47.0,6.0,87159,19030,0.0063657220409086505,0.12825152680389051,0.354864768798268,0.26164086987430124
805,Santa Cruz High,1,0,50.0,7.0,87159,19030,0.0063657220409086505,0.12825152680389051,0.354864768798268,0.26164086987430124
806,Santa Fe High,1,0,80.0,5.0,71318,4893,0.04632152588555858,0.3066713544871231,0.24637426386569394,0.059154434385163046
807,Ernest Righetti High,1,0,39.0,5.0,93200,15584,0.011108866895576651,0.23395946946744767,0.31071164074597724,0.0956372450010099
808,Pioneer Valley High,1,0,45.0,5.0,68954,11560,0.04481063891298063,0.2354107297732623,0.1953496055837773,0.048692850947837936
809,Santa Maria High,1,0,59.0,4.0,68954,11560,0.04481063891298063,0.2354107297732623,0.1953496055837773,0.048692850947837936
810,Santa Monica High,1,0,281.0,32.0,96352,14074,0.01177379761796527,0.08850804618601692,0.46104191290117286,0.28479861805618695
811,Santa Paula High,1,0,39.0,7.0,63573,9953,0.0322332339074377,0.26416819012797077,0.17362647936110845,0.05792360242470894
812,Maria Carrillo High,1,0,63.0,9.0,77849,12031,0.013282086211929552,0.155930719081444,0.37452563977814535,0.20419383088449936
813,Montgomery High,1,0,35.0,,94411,8955,0.02599273817071062,0.16684917295833093,0.3789406950608034,0.1832747392081148
