,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
815,Salesian High School d/b/a Salesian College Preparatory,0,0,20.0,4.0,63764,14466,0.031398974873651384,0.26413133087207424,0.26026022438080215,0.10849851249148715
816,La Sierra Academy,0,0,21.0,8.0,71139,14326,0.025176652217801795,0.3133721275458702,0.21830651386497238,0.059408586188468615
817,Notre Dame High School,0,0,38.0,,101670,14660,0.023417582071700607,0.20323565515721884,0.29448238960057915,0.1851059141984829
818,Woodcrest Christian School,0,0,17.0,3.0,121021,10110,0.01318383440118285,0.2021110563495975,0.297765730244784,0.17225234105470674
819,Don Bosco Technical Institute,0,0,28.0,3.0,61394,16887,0.12605375822041753,0.298494946374189,0.24464845301672772,0.043121331155934146
820,The Branson School,0,0,24.0,9.0,250000,410,0.014270032930845226,0.02854006586169045,0.47859495060373214,0.3534577387486279
821,California University Preparatory School,0,0,6.0,,73948,13910,0.03130357670706473,0.2490097546556311,0.39326041974578774,0.09042270174401419
822,Christian Brothers High School,0,0,65.0,11.0,55003,13187,0.04666639777356512,0.2757633202920179,0.2298632678578631,0.08631468559674102
823,Cristo Rey High School,0,0,15.0,12.0,65967,15629,0.02481930475352786,0.21503690389689853,0.3658266090481472,0.10302497227427435
824,St. Francis Catholic High School,0,0,72.0,14.0,113879,8104,0.0024424542964991487,0.10021463992302568,0.44275035156539116,0.2847309599585523
825,Notre Dame High School,0,0,16.0,3.0,72434,10077,0.024567692956558414,0.22864824968367778,0.27904892450442853,0.0984289329396879
826,San Domenico High School,0,0,40.0,15.0,148163,6381,0.0017131007122892436,0.06302407357316743,0.48588945992245963,0.31818591650888106
827,Aquinas High School,0,0,39.0,4.0,49799,18056,0.03415000268053396,0.36259582908915455,0.15257599313783304,0.023401061491449097
828,Children's Creative and Performing Arts Academy,0,0,12.0,4.0,73447,21873,0.010504084921914078,0.12791085422108597,0.4222753292947257,0.1822375368198744
829,St. Augustine High School,0,0,35.0,7.0,73447,21873,0.010504084921914078,0.12791085422108597,0.4222753292947257,0.1822375368198744
830,Archbishop Riordan High School,0,0,35.0,5.0,105340,23090,0.06252951301619217,0.23671343051683955,0.31528279181708785,0.09273560907249158
831,The Bay School of San Francisco,0,0,17.0,,198194,1291,0.0,0.052611940298507465,0.46380597014925373,0.3895522388059702
832,Immaculate Conception Academy,0,0,20.0,3.0,138890,27069,0.02375780381424784,0.13317369366287524,0.3865560591807064,0.24636962285127853
833,French American International School,0,0,38.0,21.0,53539,19089,0.027008729734544806,0.1781222162836273,0.3331551754854801,0.2016390522002494
834,Sacred Heart Cathedral Preparatory,0,0,110.0,7.0,98567,33011,0.0160193779514737,0.09837567171470445,0.44451229441459045,0.2774995929001791
835,San Francisco University High School,0,0,29.0,,125550,17000,0.007690918938436541,0.09637118613468135,0.44220978515977616,0.3122946380213035
836,San Francisco Waldorf School,0,0,9.0,,125550,17000,0.007690918938436541,0.09637118613468135,0.44220978515977616,0.3122946380213035
837,San Gabriel Academy,0,0,18.0,6.0,65563,11626,0.09965564738292011,0.28760330578512394,0.28956611570247937,0.0731060606060606
838,San Gabriel Mission High School,0,0,11.0,,65563,11626,0.09965564738292011,0.28760330578512394,0.28956611570247937,0.0731060606060606
839,Archbishop Mitty High,0,0,208.0,22.0,157747,13956,0.0043118808352932796,0.09831801012044758,0.38742783835792177,0.4044259140474663
840,BASIS Independent Silicon Valley,0,0,74.0,47.0,108503,14843,0.020147652471178674,0.13703313088700586,0.37502272975233664,0.2487907771756919
841,Bellarmine College Preparatory,0,0,138.0,18.0,108503,14843,0.020147652471178674,0.13703313088700586,0.37502272975233664,0.2487907771756919
842,Cristo Rey San Jose Jesuit High School,0,0,27.0,18.0,70656,14072,0.06442721791559002,0.2971576227390181,0.18748205569910997,0.04886592018374964
843,"Harker School, The",0,0,118.0,20.0,157747,13956,0.0043118808352932796,0.09831801012044758,0.38742783835792177,0.4044259140474663
844,BASIS Independent Silicon Valley,0,0,168.0,12.0,108503,14843,0.020147652471178674,0.13703313088700586,0.37502272975233664,0.2487907771756919
845,Capistrano Valley Christian Schools,0,0,21.0,6.0,105524,13592,0.030297390851230132,0.18666021513380726,0.3251200357315666,0.15725611344772397
846,JSerra Catholic High School,0,0,71.0,31.0,105524,13592,0.030297390851230132,0.18666021513380726,0.3251200357315666,0.15725611344772397
847,St. Margaret's Episcopal School,0,0,36.0,20.0,105524,13592,0.030297390851230132,0.18666021513380726,0.3251200357315666,0.15725611344772397
848,Mission College Preparatory Catholic High School,0,0,14.0,3.0,78788,12667,0.0036402244805096313,0.1589564689822539,0.3762576469993427,0.22164922392436423
849,Southwestern Academy,0,0,15.0,3.0,163654,4108,0.013465179886387544,0.06301283399957922,0.42794024826425414,0.3812329055333474
850,Junipero Serra High School,0,0,49.0,3.0,139631,16506,0.014490973842564165,0.1416247083384502,0.3975807441974702,0.25770600515780423
851,Mary Star of the Sea High School,0,0,36.0,6.0,56881,22843,0.01614568666103445,0.3001736600018774,0.2344644701023186,0.08281704684126537
852,Rolling Hills Preparatory Schools,0,0,12.0,5.0,101738,9064,0.008600917431192661,0.22161697247706422,0.3768922018348624,0.13996559633027522
853,Marin Academy,0,0,24.0,5.0,99136,15784,0.04227608301991921,0.12839531968240703,0.34284022844407297,0.2079676835213818
854,Bethel Baptist,0,0,3.0,3.0,76136,20324,0.0699523893493211,0.2785399400458473,0.19222359372244754,0.050802327631810966
855,Calvary Chapel Schools,0,0,20.0,5.0,76136,20324,0.0699523893493211,0.2785399400458473,0.19222359372244754,0.050802327631810966
856,Mater Dei High School,0,0,172.0,83.0,86001,14597,0.06984651013821479,0.28387001404321366,0.1824632289536574,0.03404863386631846
857,Georgiana Bruce Kirby Preparatory School,0,0,11.0,5.0,87159,19030,0.0063657220409086505,0.12825152680389051,0.354864768798268,0.26164086987430124
858,St. Joseph High,0,0,4.0,,93200,15584,0.011108866895576651,0.23395946946744767,0.31071164074597724,0.0956372450010099
859,Crossroads School for Arts & Sciences,0,0,20.0,8.0,75610,10359,0.022578421234057223,0.15856601172009652,0.4095139607032058,0.20297598529242789
860,New Roads School,0,0,15.0,,75610,10359,0.022578421234057223,0.15856601172009652,0.4095139607032058,0.20297598529242789
861,Pacifica Christian High School,0,0,15.0,3.0,111611,12901,0.007975973610358919,0.07537787405839201,0.4500024617202501,0.32258382157451626
862,Saint Monica Catholic High School,0,0,30.0,5.0,111611,12901,0.007975973610358919,0.07537787405839201,0.4500024617202501,0.32258382157451626
863,Cardinal Newman High School,0,0,32.0,12.0,79990,15871,0.0261998978810314,0.23707556803676283,0.27473193770742915,0.08061016083737554
864,Notre Dame High School,0,0,99.0,8.0,90783,15341,0.010040705563093623,0.10176390773405698,0.4512502422950184,0.2339988369839116
865,Saint Mary's High School,0,0,42.0,4.0,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
866,Village Christian Schools,0,0,45.0,13.0,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
867,Linfield Christian School,0,0,31.0,13.0,108412,24962,0.008350846145337905,0.19555358920473398,0.3565977214909855,0.12771448586070863
868,La Reina High School,0,0,11.0,4.0,94149,15290,0.005131817267055746,0.1682095659757161,0.4047091970215335,0.16626417119474074
869,Bishop Montgomery High,0,0,77.0,26.0,97688,16577,0.010855605161763806,0.17607485780686197,0.4307076019815302,0.20359611032964345
870,Western Christian High School,0,0,16.0,4.0,65542,18826,0.018026565464895637,0.2840718830226588,0.2635617814488224,0.09557428284406742
871,Vacaville Christian Schools,0,0,12.0,5.0,92653,22193,0.007827589712310663,0.27382332011792215,0.251743417708651,0.07746264104910033
872,St. Patrick-St. Vincent High School,0,0,16.0,,91380,18612,0.021200974300342994,0.24056767907739723,0.34677138738380475,0.07928617587115375
873,Central Valley Christian School Society,0,0,7.0,5.0,65975,18229,0.015524285065819337,0.2656075049175367,0.2694810107429263,0.06530488727492813
874,Tri-City Christian Schools,0,0,14.0,5.0,68551,11550,0.034486990672557685,0.3067828505972836,0.19783996072655866,0.0679103256422844
875,Contra Costa Christian Schools,0,0,3.0,,121067,10708,0.008786564342119897,0.10260260260260261,0.44411077744411076,0.283227672116561
876,Monte Vista Christian,0,0,37.0,7.0,76010,23451,0.047936186859530945,0.2559204625689369,0.19266072553098104,0.07888861324733316
877,Chaminade College Preparatory,0,0,102.0,18.0,71039,18105,0.02943278367433366,0.2411000238214976,0.3070326354516821,0.1082819406580027
878,Oaks Christian School,0,0,58.0,18.0,119967,13813,0.012151694261903889,0.11946106685267448,0.39634347810125187,0.2345166856345681
879,Cornerstone Christian,0,0,4.0,,79895,9721,0.04040675536442234,0.3292568203198495,0.19885320073466828,0.05648882318684765
